,combination,combination_numb,sum_pvalues,rsquared,adj_rsquared,f_stat,f_p_stat,condition_number,log_likelihood
4006,"('Brand_BMW', 'Brand_Audi', 'Body_van', 'Body_crossover', 'Body_vagon', 'Body_other', 'Mileage')",7,0.001,0.4906596382796739,0.4895039227101302,424.55051330095256,1.1102230246251565e-16,828.4516544776939,-2966.272436085906
4007,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_vagon', 'Mileage', 'Engine Type_Diesel')",7,0.0,0.4906570593516853,0.48950133793044115,424.54613225346185,1.1102230246251565e-16,822.7650528230832,-2966.280266413822
4008,"('Brand_BMW', 'Body_crossover', 'Body_other', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",6,0.0,0.49065297876553354,0.48966267347473424,495.4562833542919,1.1102230246251565e-16,687.6974013790147,-2966.2926561039158
4009,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Body_vagon', 'Body_hatch', 'Mileage')",6,0.0,0.4906504231545071,0.48966011289492406,495.4512168349609,1.1102230246251565e-16,803.3092647018898,-2966.300415533868
4010,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Mitsubishi', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",8,0.0,0.4906353504294193,0.4893140413514152,371.3251945340065,1.1102230246251565e-16,873.1308202023279,-2966.3461790438964
4011,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Body_sedan', 'Mileage', 'Engine Type_Diesel')",6,0.0,0.4905748017053056,0.48958434441762955,495.30131971300654,1.1102230246251565e-16,698.4391800237785,-2966.5300022379975
4012,"('Brand_Audi', 'Brand_Volkswagen', 'Body_sedan', 'Body_van', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",8,0.005,0.49057426432269446,0.48925279678526956,371.2344423372292,1.1102230246251565e-16,957.5930833838063,-2966.5316336095084
4013,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Body_sedan', 'Body_van', 'Mileage', 'Engine Type_Petrol')",7,0.001,0.4905716636067162,0.4894157484187899,424.4010881860102,1.1102230246251565e-16,715.1143446171593,-2966.539528768157
4014,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Body_vagon', 'Mileage', 'Engine Type_Diesel')",7,0.0,0.4905612904394884,0.4894053517143916,424.3834727471448,1.1102230246251565e-16,823.0740082595559,-2966.5710188495746
4015,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Body_sedan', 'Body_vagon', 'Body_other', 'Mileage')",7,0.0,0.49051808032738065,0.4893620435566486,424.31010219231166,1.1102230246251565e-16,768.157965891312,-2966.7021859620754
4016,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Toyota', 'Brand_Volkswagen', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",9,0.001,0.49049505399079124,0.4890076895684484,329.77463130265585,1.1102230246251565e-16,931.5685429035991,-2966.772079364527
4017,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Toyota', 'Brand_Renault', 'Mileage', 'Engine Type_Diesel')",6,0.0,0.4904712161381587,0.4894805574527501,495.09606422702984,1.1102230246251565e-16,814.7249666621497,-2966.8444326891495
4018,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Body_sedan', 'Body_van', 'Body_vagon', 'Mileage', 'Engine Type_Diesel')",7,0.0,0.49046301631851114,0.48930685460513323,424.2166218128816,1.1102230246251565e-16,844.8786342295066,-2966.8693202311647
4019,"('Brand_Mercedes-Benz', 'Brand_Toyota', 'Brand_Renault', 'Body_sedan', 'Body_van', 'Body_vagon', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",9,0.0,0.4904512600726538,0.4889637678055938,329.7168468929244,1.1102230246251565e-16,879.628049589031,-2966.9050013006
4020,"('Brand_Mercedes-Benz', 'Brand_Toyota', 'Brand_Renault', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",7,0.0,0.49044640205081036,0.4892902026389322,424.18842027785183,1.1102230246251565e-16,788.6653708061344,-2966.9197455132175
4021,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Toyota', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",7,0.0,0.4904438245191129,0.48928761925870257,424.1840452663251,1.1102230246251565e-16,836.9025766643157,-2966.927568326577
4022,"('Brand_Mercedes-Benz', 'Brand_Toyota', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_sedan', 'Body_vagon', 'Body_hatch', 'Mileage')",8,0.007,0.4904112076183359,0.4890893171063212,370.9923047037384,1.1102230246251565e-16,928.4337765235628,-2967.0265572607286
4023,"('Brand_BMW', 'Brand_Volkswagen', 'Body_crossover', 'Body_vagon', 'Body_other', 'Mileage', 'Engine Type_Petrol')",7,0.001,0.49037042756883914,0.48921405576753674,424.0594824402604,1.1102230246251565e-16,765.6343668865234,-2967.150311597894
4024,"('Brand_BMW', 'Body_sedan', 'Body_crossover', 'Body_other', 'Mileage', 'Engine Type_Gas')",6,0.0,0.49035031499390763,0.489359421244706,494.85660333302826,1.1102230246251565e-16,854.5118576145824,-2967.211343149196
4025,"('Brand_BMW', 'Brand_Volkswagen', 'Body_van', 'Body_crossover', 'Body_vagon', 'Body_other', 'Mileage', 'Engine Type_Gas')",8,0.007,0.4903403528329894,0.4890182785212721,370.88713432158187,1.1102230246251565e-16,844.3692870274357,-2967.2415724060997
4026,"('Brand_Toyota', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Mileage', 'Engine Type_Petrol')",6,0.0,0.49026992935097297,0.4892788793108257,494.6974516828298,1.1102230246251565e-16,854.8413880987056,-2967.4552491054574
4027,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_vagon', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",8,0.0,0.49022899324123104,0.4889066300589774,370.7219013809508,1.1102230246251565e-16,825.6085928996663,-2967.579442586284
4028,"('Brand_BMW', 'Brand_Renault', 'Body_sedan', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",7,0.0,0.4902253185481805,0.4890686174881602,423.8133217752531,1.1102230246251565e-16,823.690373923344,-2967.590590517894
4029,"('Brand_BMW', 'Body_crossover', 'Body_vagon', 'Mileage', 'Engine Type_Diesel')",5,0.0,0.4902008710761437,0.48937515172252555,593.6652313260728,1.1102230246251565e-16,667.1868535303515,-2967.6647548699348
4030,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Toyota', 'Body_van', 'Body_vagon', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",9,0.004,0.4901572912673221,0.48866894083638013,329.3292231971836,1.1102230246251565e-16,942.2611049637217,-2967.7969506506684
4031,"('Brand_BMW', 'Brand_Audi', 'Body_van', 'Body_crossover', 'Body_other', 'Mileage', 'Engine Type_Gas')",7,0.002,0.4901568372943437,0.4889999808473616,423.69719991883653,1.1102230246251565e-16,784.5258416579159,-2967.7983276810173
4032,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Body_sedan', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",7,0.003,0.49014665916101413,0.48898977961940226,423.67994378918144,1.1102230246251565e-16,769.7696612777765,-2967.829200559659
4033,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Mitsubishi', 'Body_van', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",9,0.009,0.4901351754902724,0.4886467604981908,329.30007968060363,1.1102230246251565e-16,927.9467654229835,-2967.864032726817
4034,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Body_vagon', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",8,0.0,0.4901194785427222,0.48879683127564755,370.55947624397834,1.1102230246251565e-16,975.5892852063635,-2967.911643298422
4035,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_sedan', 'Body_van', 'Body_other', 'Mileage', 'Engine Type_Diesel')",8,0.001,0.490098643604165,0.4887759422905571,370.52858310644484,1.1102230246251565e-16,803.1558823333361,-2967.974835699025
4036,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Body_van', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",7,0.0,0.4900708624988875,0.48891381097133224,423.5514588830703,1.1102230246251565e-16,783.9791976848526,-2968.0590918172056
4037,"('Brand_Mercedes-Benz', 'Brand_Mitsubishi', 'Body_sedan', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage')",7,0.0,0.4899904959526456,0.4888332620698801,423.415269160371,1.1102230246251565e-16,917.9415692792979,-2968.302806211315
4038,"('Brand_Volkswagen', 'Body_sedan', 'Body_crossover', 'Body_vagon', 'Mileage', 'Engine Type_Diesel')",6,0.0,0.4899880073583726,0.4889964091873261,494.1396844663483,1.1102230246251565e-16,853.1600666701668,-2968.310352348449
4039,"('Brand_BMW', 'Brand_Audi', 'Brand_Toyota', 'Body_sedan', 'Body_van', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Gas')",9,0.003,0.48994578919079657,0.48845682133569346,329.050615506317,1.1102230246251565e-16,987.8865311106098,-2968.4383644244726
4040,"('Brand_Renault', 'Body_sedan', 'Body_van', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",7,0.0,0.48991697626122366,0.48875957555906113,423.2907197532005,1.1102230246251565e-16,845.0921247519278,-2968.525723642533
4041,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Body_sedan', 'Body_van', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",8,0.008,0.4899110807439832,0.488587892885991,370.25058670607166,1.1102230246251565e-16,854.1397375773786,-2968.5435979185318
4042,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_sedan', 'Body_vagon', 'Mileage', 'Engine Type_Petrol')",7,0.0,0.48987677094183435,0.4887192790120427,423.22262327134604,1.1102230246251565e-16,766.7583332900925,-2968.6476157135576
4043,"('Brand_BMW', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_sedan', 'Body_van', 'Body_vagon', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",9,0.0,0.4898431978978974,0.4883539305547515,328.91555713774295,1.1102230246251565e-16,881.1812372940722,-2968.7493930901073
4044,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Body_vagon', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",8,0.0,0.48979157215216934,0.4884680742848597,370.07356358482184,1.1102230246251565e-16,860.0314619709092,-2968.905884537495
4045,"('Brand_Volkswagen', 'Body_sedan', 'Body_crossover', 'Body_vagon', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",7,0.0,0.48978053263922133,0.4886228223405097,423.0596662949812,1.1102230246251565e-16,846.5397170788194,-2968.9393461996924
4046,"('Brand_Volkswagen', 'Body_crossover', 'Body_hatch', 'Mileage')",4,0.001,0.4897614841521012,0.4891005534320909,741.0178848163042,1.1102230246251565e-16,793.3104353979879,-2968.9970820120698
4047,"('Brand_BMW', 'Body_crossover', 'Body_vagon', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",6,0.0,0.4897584017850146,0.48876635720002115,493.68587782596614,1.1102230246251565e-16,713.9201370841644,-2969.0064244395035
4048,"('Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Toyota', 'Body_sedan', 'Body_van', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Gas')",9,0.005,0.4897531615740756,0.4882636313937858,328.7970717577551,1.1102230246251565e-16,968.6332659495962,-2969.022307003028
4049,"('Brand_BMW', 'Brand_Renault', 'Body_sedan', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",7,0.001,0.4897263809623433,0.48856854779110714,422.96800016488515,1.1102230246251565e-16,867.8158466823561,-2969.103473854246
4050,"('Brand_BMW', 'Brand_Toyota', 'Brand_Renault', 'Body_van', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",8,0.0,0.48971687089331517,0.48839317924842107,369.9629538210839,1.1102230246251565e-16,846.2360053363618,-2969.132296007945
4051,"('Brand_Renault', 'Brand_Volkswagen', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",6,0.0,0.48968822548070484,0.48869604445441983,493.54725852216717,1.1102230246251565e-16,808.618346362794,-2969.219108376787
4052,"('Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Toyota', 'Body_sedan', 'Body_vagon', 'Body_hatch', 'Mileage')",7,0.0,0.48965131421466074,0.4884933107136892,422.84096188296024,1.1102230246251565e-16,843.1889672992949,-2969.330963935397
4053,"('Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",6,0.007,0.4896386589380623,0.488646381541312,493.44937266695274,1.1102230246251565e-16,786.8384723965864,-2969.369312505998
4054,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Toyota', 'Body_sedan', 'Body_van', 'Body_vagon', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",9,0.0,0.489631867915004,0.48814198365007855,328.6375186595659,1.1102230246251565e-16,911.2132816897171,-2969.389890567924
4055,"('Brand_Renault', 'Body_sedan', 'Body_van', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",7,0.0,0.4895900248956366,0.48843188232651813,422.7372673714021,1.1102230246251565e-16,949.5711369571466,-2969.516676652043
4056,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Toyota', 'Body_van', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",8,0.0,0.4895715913939401,0.4882475228891253,369.74793193381356,1.1102230246251565e-16,889.5421565198457,-2969.5725276287903
4057,"('Brand_Audi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Mileage', 'Engine Type_Diesel')",6,0.0,0.48954536539368476,0.4885529066096155,493.2651846623199,1.1102230246251565e-16,743.2581406720428,-2969.6519853289483
4058,"('Brand_Mercedes-Benz', 'Brand_Toyota', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_sedan', 'Body_van', 'Mileage', 'Engine Type_Diesel')",8,0.004,0.4895249386748593,0.48820074915131795,369.67890922875023,1.1102230246251565e-16,868.8797796052069,-2969.7138699441284
4059,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Toyota', 'Brand_Renault', 'Body_sedan', 'Body_other', 'Mileage')",7,0.003,0.48951516687920027,0.4883568544539667,422.61064995524276,1.1102230246251565e-16,814.4966439445833,-2969.743473618221
4060,"('Brand_BMW', 'Brand_Toyota', 'Brand_Renault', 'Body_sedan', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",7,0.003,0.4895150840275625,0.488356771414335,422.6105098377158,1.1102230246251565e-16,813.982390776218,-2969.7437246149907
4061,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Mileage', 'Engine Type_Diesel')",7,0.0,0.48951245862820825,0.48835414005783473,422.606069822682,1.1102230246251565e-16,932.1153403207567,-2969.751678169591
4062,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",8,0.002,0.4894828283342496,0.4881585295750648,369.616617805746,1.1102230246251565e-16,937.7614866838848,-2969.841439262866
4063,"('Brand_BMW', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_van', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",7,0.002,0.4894693311052459,0.48831091467663534,422.5331400836337,1.1102230246251565e-16,816.4823328611144,-2969.882325622565
4064,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Body_hatch', 'Mileage')",6,0.0,0.4893887503934793,0.48839598710843746,492.9561334178999,1.1102230246251565e-16,865.5374210822104,-2970.1264015316065
4065,"('Brand_Audi', 'Brand_Renault', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Mileage', 'Engine Type_Petrol')",6,0.0,0.489360947011342,0.48836812966917353,492.90128830998447,1.1102230246251565e-16,829.9920937013383,-2970.2106079800683
4066,"('Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Toyota', 'Brand_Mitsubishi', 'Body_van', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",10,0.0,0.4893325008898967,0.48767556546124624,295.3238203666211,1.1102230246251565e-16,914.4394801650407,-2970.2967563098673
4067,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Toyota', 'Brand_Mitsubishi', 'Body_van', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",8,0.003,0.489328568122417,0.48800386920704064,369.38851722649264,1.1102230246251565e-16,952.3655729078041,-2970.3086662150254
4068,"('Brand_BMW', 'Body_sedan', 'Body_crossover', 'Mileage', 'Engine Type_Diesel')",5,0.0,0.4893230042691443,0.4884958630386117,591.5833792423055,1.1102230246251565e-16,720.444208425003,-2970.325515507298
4069,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Diesel', 'Engine Type_Gas')",8,0.004,0.4893118777998934,0.48798713558925755,369.36384594028976,1.1102230246251565e-16,842.7051606229,-2970.3592097942924
4070,"('Brand_Audi', 'Brand_Volkswagen', 'Body_sedan', 'Body_van', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",9,0.006,0.4892973920571583,0.4878065313787653,328.1979323410504,1.1102230246251565e-16,962.2960288560774,-2970.4030758691956
4071,"('Brand_Volkswagen', 'Body_sedan', 'Body_van', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",7,0.0,0.489287270054809,0.4881284405217081,422.2254059624469,1.1102230246251565e-16,956.3957512609509,-2970.4337268219397
4072,"('Brand_BMW', 'Brand_Audi', 'Brand_Toyota', 'Body_crossover', 'Mileage', 'Engine Type_Diesel')",6,0.001,0.4892830200997268,0.4882900512470367,492.74760106945445,1.1102230246251565e-16,742.5195968231272,-2970.446596147081
4073,"('Brand_Mercedes-Benz', 'Brand_Toyota', 'Brand_Mitsubishi', 'Body_sedan', 'Body_van', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",8,0.0,0.489258922636634,0.48793404305851884,369.28557939787413,1.1102230246251565e-16,917.2771865586577,-2970.5195638551827
4074,"('Brand_Mercedes-Benz', 'Brand_Toyota', 'Brand_Mitsubishi', 'Body_van', 'Body_vagon', 'Body_other', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",9,0.0,0.4892574221023491,0.4877664447422846,328.14544017032483,1.1102230246251565e-16,894.3512510398574,-2970.5241073958678
4075,"('Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Toyota', 'Brand_Mitsubishi', 'Body_sedan', 'Body_van', 'Body_hatch', 'Mileage')",8,0.0,0.4892454654072188,0.48792055092059683,369.26569250110464,1.1102230246251565e-16,913.8153150641778,-2970.5603111771675
4076,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Toyota', 'Brand_Volkswagen', 'Body_van', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",9,0.0,0.48923282437426224,0.48774177520766104,328.11314028594,1.1102230246251565e-16,892.2106647710648,-2970.598586149226
4077,"('Brand_Audi', 'Brand_Toyota', 'Body_sedan', 'Body_van', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Diesel')",8,0.003,0.48922263406370997,0.48789766035181303,369.2319550727383,1.1102230246251565e-16,959.1347400835848,-2970.6294400467114
4078,"('Brand_Mercedes-Benz', 'Brand_Volkswagen', 'Brand_Mitsubishi', 'Body_sedan', 'Body_vagon', 'Body_hatch', 'Mileage')",7,0.0,0.4892046172194545,0.4880456001434532,422.08577194329314,1.1102230246251565e-16,856.608678373666,-2970.683989367256
4079,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Body_sedan', 'Mileage')",6,0.0,0.48915282042209907,0.48815959842680823,492.4909262393949,1.1102230246251565e-16,798.3997209135944,-2970.8408030124538
4080,"('Brand_Audi', 'Body_crossover', 'Body_vagon', 'Body_other', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",7,0.0,0.4890953384581747,0.487936073423882,421.9012253367968,1.1102230246251565e-16,775.0015846306351,-2971.0148097599817
4081,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_sedan', 'Body_van', 'Body_other', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",9,0.002,0.4890546040352389,0.4875630346016733,327.87920765185555,1.1102230246251565e-16,799.7478932658105,-2971.1381072724616
4082,"('Brand_BMW', 'Brand_Volkswagen', 'Body_crossover', 'Body_vagon', 'Body_other', 'Mileage', 'Engine Type_Gas')",7,0.001,0.4890321015238212,0.4878726930021573,421.7944688055074,1.1102230246251565e-16,743.9616556223718,-2971.2062150739466
4083,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_van', 'Body_vagon', 'Mileage', 'Engine Type_Petrol')",8,0.008,0.489026172960486,0.4877006896218621,368.9417729446361,1.1102230246251565e-16,838.7854948892613,-2971.224158412554
4084,"('Brand_BMW', 'Body_sedan', 'Body_crossover', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",6,0.0,0.4890145147775025,0.4880210238794678,492.2184146275211,1.1102230246251565e-16,704.3712479539352,-2971.2594423612686
4085,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Mitsubishi', 'Body_van', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Petrol')",8,0.0,0.489008552756508,0.4876830237104808,368.9157579927205,1.1102230246251565e-16,896.7341106205731,-2971.277486340895
4086,"('Brand_Renault', 'Brand_Volkswagen', 'Body_sedan', 'Body_vagon', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",7,0.0,0.4889966495580775,0.4878371605943519,421.73463038999625,1.1102230246251565e-16,747.3098204142663,-2971.3135105875435
4087,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Toyota', 'Body_hatch', 'Mileage')",6,0.0,0.48898878390544287,0.48799524297978913,492.167731876479,1.1102230246251565e-16,843.0283065081692,-2971.337315007213
4088,"('Brand_BMW', 'Brand_Audi', 'Brand_Volkswagen', 'Body_crossover', 'Mileage', 'Engine Type_Diesel')",6,0.003,0.488980435172735,0.48798687801493723,492.15128826267636,1.1102230246251565e-16,707.9377343185968,-2971.3625810077924
4089,"('Brand_Audi', 'Body_crossover', 'Body_hatch', 'Mileage')",4,0.007,0.4889635321891678,0.48830156785262535,738.6554005961268,1.1102230246251565e-16,793.4604809296636,-2971.413733710249
4090,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Mitsubishi', 'Body_sedan', 'Body_other', 'Body_hatch', 'Mileage')",7,0.0,0.48895273886831697,0.4877931502693148,421.6605262323588,1.1102230246251565e-16,839.143531966186,-2971.446396143353
4091,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Mitsubishi', 'Body_sedan', 'Body_van', 'Body_vagon', 'Mileage')",8,0.0,0.4888995883588219,0.4875737766554725,368.75491981532525,1.1102230246251565e-16,904.1683622141298,-2971.6072286046538
4092,"('Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Renault', 'Brand_Mitsubishi', 'Body_sedan', 'Body_vagon', 'Body_other', 'Mileage')",8,0.0,0.4888559769797794,0.48753005214704204,368.6905659429992,1.1102230246251565e-16,814.2780884383961,-2971.739183341548
4093,"('Brand_BMW', 'Brand_Audi', 'Brand_Toyota', 'Body_crossover', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",7,0.001,0.4888503581631352,0.48769053725783273,421.4877968902095,1.1102230246251565e-16,726.8742063784655,-2971.7561833489676
4094,"('Brand_BMW', 'Brand_Audi', 'Brand_Toyota', 'Brand_Renault', 'Body_van', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",10,0.005,0.4888282358713779,0.4871696642810839,294.72845111540516,1.1102230246251565e-16,881.8735685653697,-2971.8231136196537
4095,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Gas')",7,0.0,0.4888183549675425,0.4876584614455888,421.43381760094013,1.1102230246251565e-16,791.8962757132454,-2971.853007035423
4096,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Audi', 'Brand_Toyota', 'Body_vagon', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",8,0.0,0.48880579891593834,0.48747974391961135,368.61653571673594,1.1102230246251565e-16,812.4600507600286,-2971.8909929364195
4097,"('Brand_Volkswagen', 'Body_sedan', 'Body_crossover', 'Body_other', 'Mileage', 'Engine Type_Petrol')",6,0.001,0.4887753023316428,0.48778134634136083,491.7474285687249,1.1102230246251565e-16,866.7131146440796,-2971.9832505574054
4098,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Toyota', 'Body_vagon', 'Body_hatch', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",8,0.0,0.48875022981902455,0.4874240306745862,368.5345687853053,1.1102230246251565e-16,821.3598704356027,-2972.059095269402
4099,"('Brand_Mercedes-Benz', 'Brand_Renault', 'Brand_Volkswagen', 'Body_sedan', 'Mileage', 'Engine Type_Petrol', 'Engine Type_Gas')",7,0.0,0.48874431195694074,0.4875842504281559,421.3089563179268,1.1102230246251565e-16,837.6456592150588,-2972.0769963448943
4100,"('Brand_BMW', 'Brand_Volkswagen', 'Body_van', 'Body_crossover', 'Body_other', 'Mileage', 'Engine Type_Petrol')",7,0.002,0.4887338894454635,0.48757380426754393,421.2913833809602,1.1102230246251565e-16,779.6322372127416,-2972.1085231329253
4101,"('Brand_BMW', 'Brand_Mercedes-Benz', 'Brand_Renault', 'Body_sedan', 'Mileage', 'Engine Type_Petrol')",6,0.0,0.48868302814084824,0.48768889274514027,491.5658674368164,1.1102230246251565e-16,708.588772351783,-2972.2623629705063
4102,"('Brand_BMW', 'Brand_Volkswagen', 'Body_van', 'Body_crossover', 'Body_other', 'Mileage', 'Engine Type_Gas')",7,0.001,0.4886770277458032,0.4875168135461989,421.195523992426,1.1102230246251565e-16,745.3600975426975,-2972.2805113148875
4103,"('Brand_BMW', 'Brand_Audi', 'Body_crossover', 'Body_other', 'Mileage', 'Engine Type_Petrol')",6,0.0,0.4886712405969906,0.4876770822831805,491.5426786747256,1.1102230246251565e-16,681.5613845339277,-2972.2980144889943
4104,"('Brand_BMW', 'Body_crossover', 'Body_vagon', 'Body_other', 'Mileage', 'Engine Type_Petrol')",6,0.0,0.48867054999537346,0.48767639033885113,491.5413201384694,1.1102230246251565e-16,751.0566387669935,-2972.3001031934687
